timestamp_ns,trajectory_id,sample_index,control_dt_s,force_raw_n,torque_actual_nm,torque_command_prev_nm,torque_command_issued_nm,motor_position_rad,force_reference_n,imu_valid,tension_sensor_valid,saturation_flag,emergency_flag,data_valid_flag,velocity_command_0,velocity_command_1,velocity_command_2,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,policy_action_7,policy_action_8,policy_action_9,policy_action_10,policy_action_11,policy_action_12,policy_action_13,policy_action_14,policy_action_15,policy_action_16,policy_action_17,joint_position_0,joint_position_1,joint_position_2,joint_position_3,joint_position_4,joint_position_5,joint_position_6,joint_position_7,joint_position_8,joint_position_9,joint_position_10,joint_position_11,joint_position_12,joint_position_13,joint_position_14,joint_position_15,joint_position_16,joint_position_17,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_velocity_7,joint_velocity_8,joint_velocity_9,joint_velocity_10,joint_velocity_11,joint_velocity_12,joint_velocity_13,joint_velocity_14,joint_velocity_15,joint_velocity_16,joint_velocity_17,body_gravity_vector_0,body_gravity_vector_1,body_gravity_vector_2,body_angular_velocity_0,body_angular_velocity_1,body_angular_velocity_2,body_linear_acceleration_0,body_linear_acceleration_1,body_linear_acceleration_2
4208955067322,hexapod_20260729_120321,0,0.02,23.530711226219132,-0.030769230891019107,0.0,11.17511318082915,-6.770618915557861,86.30596160888672,1,1,0,0,1,0.0,0.0,0.0,0.03931266441941261,-0.08417511731386185,0.005903277546167374,-0.02405659481883049,-0.14177709817886353,-0.010904917493462563,-0.010332996025681496,-0.04163419455289841,-0.0127112353220582,-0.005230912938714027,0.07931377738714218,0.04225744679570198,0.015729442238807678,0.09888967871665955,-0.02251579239964485,0.013201904483139515,0.09819591790437698,-0.03025786764919758,-0.000572213320992887,0.0442509651184082,0.020981311798095703,-0.06771191209554672,0.0633249282836914,-0.05531376600265503,-0.018501564860343933,0.09765729308128357,0.008010685443878174,0.08335240930318832,-0.08697617053985596,0.010681867599487305,-0.005149920005351305,-0.05951046943664551,0.00152587890625,0.0020981156267225742,-0.0640878677368164,-0.04463285207748413,-0.013186813332140446,0.004395604599267244,0.013186813332140446,-0.004395604599267244,0.004395604599267244,-0.004395604599267244,-0.021978022530674934,0.004395604599267244,-0.004395604599267244,-0.004395604599267244,-0.004395604599267244,0.013186813332140446,-0.004395604599267244,-0.004395604599267244,-0.013186813332140446,-0.004395604599267244,0.004395604599267244,-0.013186813332140446,-0.41721051931381226,0.039971355348825455,-0.9079304933547974,0.0012722625397145748,0.0007211238262243569,-1.908754711621441e-05,4.109868049621582,-0.3056148886680603,8.916028022766113
4208975146967,hexapod_20260729_120321,1,0.02,23.501988829732284,-0.030769230891019107,11.17511318082915,11.20857694099727,-6.770618915557861,86.6519546508789,1,1,0,0,1,0.0,0.0,0.0,0.030565505847334862,-0.08574103564023972,0.0033889170736074448,-0.016303088515996933,-0.13872963190078735,-0.004058254882693291,-0.007877307012677193,-0.04457949846982956,-0.016854597255587578,-0.0016909483820199966,0.0689912885427475,0.04277361184358597,0.020668230950832367,0.10637901723384857,-0.018646366894245148,0.013538599945604801,0.10005906224250793,-0.028340889140963554,-0.000572213320992887,0.0442509651184082,0.020981311798095703,-0.06771191209554672,0.0633249282836914,-0.05531376600265503,-0.018501564860343933,0.09765729308128357,0.008010685443878174,0.08335240930318832,-0.08697617053985596,0.010681867599487305,-0.005149920005351305,-0.05951046943664551,0.00152587890625,0.0020981156267225742,-0.0640878677368164,-0.04463285207748413,0.021978022530674934,-0.004395604599267244,0.004395604599267244,-0.013186813332140446,-0.021978022530674934,-0.004395604599267244,-0.004395604599267244,0.013186813332140446,-0.004395604599267244,-0.004395604599267244,-0.004395604599267244,-0.004395604599267244,-0.004395604599267244,-0.004395604599267244,-0.004395604599267244,0.004395604599267244,-0.004395604599267244,0.004395604599267244,-0.41721105575561523,0.03997525945305824,-0.9079300761222839,0.0009073202381841838,0.0004786600184161216,0.00011510899639688432,4.114905834197998,-0.29811328649520874,8.935346603393555
4208995211642,hexapod_20260729_120321,2,0.02,27.369335381175866,7.969230794906617,11.20857694099727,11.112441660743068,-6.751163482666016,86.53140258789062,1,1,0,0,1,0.0,0.0,0.0,0.028872989118099213,-0.0842021033167839,0.002992449328303337,-0.01008817832916975,-0.13025861978530884,-0.0064948368817567825,-0.008497552946209908,-0.048744361847639084,-0.01760614477097988,-0.002296963706612587,0.06309957802295685,0.043469421565532684,0.022882074117660522,0.10835839807987213,-0.018234681338071823,0.011560664512217045,0.0927613228559494,-0.027633903548121452,0.0013351644156500697,0.0373845100402832,0.025177478790283203,-0.07343403995037079,0.055695414543151855,-0.05645817518234253,-0.02040894143283367,0.09765729308128357,0.007629215717315674,0.08564125746488571,-0.08506882190704346,0.015259504318237305,-0.002861066721379757,-0.054551273584365845,-0.0019073486328125,0.0032425422687083483,-0.059128761291503906,-0.049592018127441406,0.10109890252351761,-0.4175824224948883,0.4087912142276764,-0.4615384638309479,-0.18901099264621735,0.11868131905794144,-0.17142857611179352,-0.05714285746216774,-0.03076923079788685,0.18021978437900543,0.021978022530674934,0.45274725556373596,0.12747253477573395,0.2945055067539215,-0.4000000059604645,0.07472527772188187,0.1538461595773697,-0.1538461595773697,-0.41703036427497864,0.03994545340538025,-0.9080143570899963,-0.005388549994677305,0.019628887996077538,-0.017390843480825424,3.6593120098114014,0.07218678295612335,11.201780319213867
4209015384672,hexapod_20260729_120321,3,0.02,49.72981607362014,8.4,11.112441660743068,10.915378877200364,-6.690890312194824,89.61498260498047,1,1,0,0,1,0.0,0.0,0.0,0.026660604402422905,-0.08409593254327774,0.005503291264176369,-0.008138359524309635,-0.12880098819732666,-0.010331375524401665,-0.007703011855483055,-0.04868393763899803,-0.020316343754529953,0.0005906186997890472,0.05759524181485176,0.042851295322179794,0.027645930647850037,0.10655327141284943,-0.02179960161447525,0.008081515319645405,0.09524038434028625,-0.02777005545794964,0.0032425422687083483,0.029373526573181152,0.032806992530822754,-0.08182650804519653,0.053788065910339355,-0.052261948585510254,-0.02384222112596035,0.0938425362110138,0.0049588680267333984,0.08945601433515549,-0.08468735218048096,0.021363019943237305,-0.00019073777366429567,-0.04921060800552368,-0.00915539264678955,0.005531395319849253,-0.057602882385253906,-0.048066139221191406,0.03076923079788685,-0.32087913155555725,0.3032967150211334,-0.25054946541786194,-0.2153846174478531,0.11868131905794144,-0.1538461595773697,-0.25934067368507385,-0.24175824224948883,0.10109890252351761,0.07472527772188187,-0.0923076942563057,0.11868131905794144,0.25054946541786194,-0.2857142984867096,0.10109890252351761,0.13626374304294586,0.05714285746216774,-0.4172685742378235,0.040268853306770325,-0.9078906178474426,-0.013843596912920475,-0.025106467306613922,-0.03959396854043007,3.8345611095428467,0.2639673948287964,9.649489402770996
4209035508838,hexapod_20260729_120321,4,0.02,84.61356102662874,10.246153736114502,10.915378877200364,10.336374366760253,-6.601243495941162,93.64896392822266,1,1,0,0,1,0.0,0.0,0.0,0.02004450187087059,-0.08273238688707352,0.004020018503069878,-0.007097653113305569,-0.13384568691253662,-0.009587032720446587,-0.007767697796225548,-0.04709933325648308,-0.02263808250427246,0.00584164634346962,0.06462877243757248,0.03929021209478378,0.028294086456298828,0.10079862177371979,-0.02143455296754837,0.0033023403957486153,0.09118780493736267,-0.02413639985024929,0.0024795911740511656,0.0240328311920166,0.034714460372924805,-0.08220797777175903,0.046540021896362305,-0.04959160089492798,-0.024986648932099342,0.08773893117904663,-0.001526176929473877,0.08945601433515549,-0.0789651870727539,0.017166852951049805,0.0020981156267225742,-0.04272553324699402,-0.01068127155303955,0.005912871100008488,-0.051499128341674805,-0.046921730041503906,-0.06593406945466995,-0.20659340918064117,0.05714285746216774,0.11868131905794144,-0.38241758942604065,0.26813188195228577,0.013186813332140446,-0.4087912142276764,-0.4000000059604645,-0.06593406945466995,0.4000000059604645,-0.2945055067539215,0.12747253477573395,0.3384615480899811,-0.013186813332140446,-0.013186813332140446,0.37362638115882874,0.07472527772188187,-0.417510449886322,0.04055698215961456,-0.907766580581665,-0.0151149220764637,0.006013387348502874,-0.030161185190081596,4.535745620727539,-0.028772063553333282,9.109278678894043
4209055639694,hexapod_20260729_120321,5,0.02,114.97820594915684,9.015384578704834,10.336374366760253,10.170025113810144,-6.49481201171875,96.81820678710938,1,1,0,0,1,0.0,0.0,0.0,0.01640106923878193,-0.08032960444688797,0.0036158375442028046,-0.008146504871547222,-0.1425057202577591,-0.01079859770834446,-0.007807904854416847,-0.04768671467900276,-0.02342050150036812,0.008222771808505058,0.07408149540424347,0.03657449036836624,0.030888468027114868,0.09725290536880493,-0.021972347050905228,-0.00035612937062978745,0.08630155026912689,-0.021593524143099785,0.000572213320992887,0.0213625431060791,0.037384748458862305,-0.08068207651376724,0.040436387062072754,-0.0427250862121582,-0.024986648932099342,0.07934647798538208,-0.008774220943450928,0.08869306743144989,-0.07324302196502686,0.012589216232299805,0.005912871100008488,-0.03776636719703674,-0.011444330215454102,0.005912871100008488,-0.044632673263549805,-0.04425138235092163,-0.13626374304294586,-0.1538461595773697,0.17142857611179352,-0.013186813332140446,-0.32087913155555725,0.2769230902194977,-0.03956044092774391,-0.3560439646244049,-0.4000000059604645,0.004395604599267244,0.20659340918064117,-0.03956044092774391,0.14505495131015778,0.19780220091342926,-0.048351649194955826,-0.03076923079788685,0.49670329689979553,0.1626373678445816,-0.4172085225582123,0.040580205619335175,-0.9079043865203857,0.0076570273377001286,0.01742762140929699,-0.030701693147420883,4.693808555603027,-0.1390409916639328,8.348438262939453
4209075782593,hexapod_20260729_120321,6,0.02,129.70503219256966,10.246153736114502,10.170025113810144,10.002069825347714,-6.381132125854492,98.44689178466797,1,1,0,0,1,0.0,0.0,0.0,0.014023583382368088,-0.07907787710428238,0.0033778250217437744,-0.012572596780955791,-0.14891718327999115,-0.009517421945929527,-0.008317766711115837,-0.0471327006816864,-0.024564752355217934,0.010342208668589592,0.08407381922006607,0.0347568541765213,0.03299427032470703,0.09585726261138916,-0.02042466029524803,-0.0010677902027964592,0.08305972069501877,-0.020154090598225594,-0.0013351644156500697,0.01754772663116455,0.040436506271362305,-0.08144503086805344,0.0347142219543457,-0.03814733028411865,-0.02536812424659729,0.07286140322685242,-0.015259325504302979,0.08907453715801239,-0.06980979442596436,0.011444807052612305,0.00667582219466567,-0.03242570161819458,-0.012970209121704102,0.005531395319849253,-0.0362401008605957,-0.040818095207214355,-0.08351648598909378,-0.1538461595773697,0.18021978437900543,-0.03076923079788685,-0.19780220091342926,0.2153846174478531,-0.021978022530674934,-0.37362638115882874,-0.26813188195228577,-0.013186813332140446,0.05714285746216774,-0.06593406945466995,-0.05714285746216774,0.2769230902194977,-0.10109890252351761,-0.013186813332140446,0.37362638115882874,0.18021978437900543,-0.41667142510414124,0.04045566916465759,-0.9081565141677856,0.0021169122774153948,0.04386713728308678,-0.011700266972184181,4.984115123748779,-0.09380019456148148,8.079615592956543
4209095893480,hexapod_20260729_120321,7,0.02,139.1871596974077,10.430769109725953,10.002069825347714,9.914571175618715,-6.267834186553955,99.71306610107422,1,1,0,0,1,0.0,0.0,0.0,0.011861344799399376,-0.07830008864402771,0.002763565629720688,-0.017479833215475082,-0.15429101884365082,-0.007541423663496971,-0.00817425362765789,-0.04706711694598198,-0.02513367496430874,0.01355806179344654,0.09215201437473297,0.03258538246154785,0.0326245054602623,0.09571203589439392,-0.01901688054203987,-0.001955888234078884,0.08220693469047546,-0.017686322331428528,-0.0020981156267225742,0.01640331745147705,0.043488383293151855,-0.08182650804519653,0.0312809944152832,-0.03471410274505615,-0.026512550190091133,0.06713926792144775,-0.020599961280822754,0.08907453715801239,-0.0675208568572998,0.011444807052612305,0.006294346414506435,-0.030136853456497192,-0.014114618301391602,0.005531395319849253,-0.0312809944152832,-0.03852921724319458,-0.021978022530674934,-0.03956044092774391,0.11868131905794144,-0.021978022530674934,-0.1538461595773697,0.1626373678445816,-0.05714285746216774,-0.23296703398227692,-0.1538461595773697,-0.03076923079788685,0.10989011079072952,0.004395604599267244,-0.021978022530674934,0.048351649194955826,0.013186813332140446,-0.004395604599267244,0.23296703398227692,0.013186813332140446,-0.41584235429763794,0.040590573102235794,-0.9085304737091064,-0.01341702975332737,0.04363083094358444,0.0032937107607722282,4.954989910125732,-0.33704107999801636,8.030027389526367
4209116029758,hexapod_20260729_120321,8,0.02,143.69781135107604,10.123076820373536,9.914571175618715,9.888720124099422,-6.158731937408447,100.48158264160156,1,1,0,0,1,0.0,0.0,0.0,0.01183362677693367,-0.07819714397192001,0.0029254350811243057,-0.022308122366666794,-0.1590898185968399,-0.008144957944750786,-0.008941879495978355,-0.04649077728390694,-0.02517665922641754,0.014611268416047096,0.09709706902503967,0.031478069722652435,0.03376941382884979,0.09456731379032135,-0.017963629215955734,-0.001705746166408062,0.08166061341762543,-0.015988031402230263,-0.001716639962978661,0.01602184772491455,0.045395731925964355,-0.08182650804519653,0.028992176055908203,-0.030899345874786377,-0.026512550190091133,0.06332451105117798,-0.021744370460510254,0.08907453715801239,-0.0671393871307373,0.012207746505737305,0.006294346414506435,-0.028610944747924805,-0.013351678848266602,0.005149920005351305,-0.028229236602783203,-0.03852921724319458,-0.048351649194955826,0.013186813332140446,0.06593406945466995,0.013186813332140446,-0.08351648598909378,0.17142857611179352,0.021978022530674934,-0.13626374304294586,0.021978022530674934,-0.021978022530674934,-0.013186813332140446,0.048351649194955826,-0.021978022530674934,0.12747253477573395,-0.021978022530674934,-0.05714285746216774,0.12747253477573395,0.048351649194955826,-0.41536521911621094,0.040714330971241,-0.908743143081665,-0.001729335868731141,0.034979283809661865,0.009677172638475895,4.603208065032959,-0.422361820936203,7.9282026290893555
4209136194811,hexapod_20260729_120321,9,0.02,141.80968660643924,10.246153736114502,9.888720124099422,9.919638238380015,-6.05458927154541,100.37165832519531,1,1,0,0,1,0.0,0.0,0.0,0.012555502355098724,-0.07826126366853714,0.00285186804831028,-0.023944184184074402,-0.16164498031139374,-0.009351471439003944,-0.00891081802546978,-0.04692605510354042,-0.024714071303606033,0.014866216108202934,0.09741692245006561,0.030743002891540527,0.03463004529476166,0.09552222490310669,-0.01761460304260254,-0.0012576756998896599,0.08143509179353714,-0.014264706522226334,-0.0013351644156500697,0.01602184772491455,0.046540141105651855,-0.08182650804519653,0.028229236602783203,-0.0282289981842041,-0.02536812424659729,0.06179860234260559,-0.021362900733947754,0.08907453715801239,-0.0667579174041748,0.014878034591674805,0.006294346414506435,-0.027848005294799805,-0.013351678848266602,0.0032425422687083483,-0.026703357696533203,-0.03852921724319458,0.004395604599267244,-0.004395604599267244,0.048351649194955826,0.03076923079788685,0.004395604599267244,0.05714285746216774,0.11868131905794144,0.004395604599267244,0.004395604599267244,-0.03956044092774391,0.013186813332140446,0.12747253477573395,-0.03956044092774391,0.013186813332140446,-0.004395604599267244,-0.12747253477573395,0.10109890252351761,0.013186813332140446,-0.41480758786201477,0.040719833225011826,-0.9089975357055664,0.007215999066829681,0.02077673189342022,0.0005820928490720689,4.20641565322876,-0.4401736557483673,8.290422439575195
